"","numinves","idenpa","numentre","reg","ciudad","tamciud","comdist","age","sexo","codigo","diareal","mesreal","ini","fin","dura","totrevi","totcuot","totrech","totperd","numcasa","codsuper","supervvi","superven","codif","digit","lifesatisfaction","countryprogress","P3N","countryproblems","countryeconomicsituation","countrypast12monthseconsituation","countrynext12monthseconsituation","familynext12monthseconsituation","trustinpeople","democracypreference","democracysatisfaction","economysatisfaction","governedbyfew","trustinarmedforces","trustinpolice","trustinchurch","trustincongress","trustinnationalgovernment","trustinjudiciary","trustinpoliticalparties","trustinelectoralinst","P13ST_I","P14ST_A","trustinnatcompanies","trustintradeunions","trustintelevision","trustintlcompanies","trustinbanks","trustinradio","trustinprintedpress","trustinsocmedia","presleadershipapproval","leftrightscale","incomedistfairness","democracybest","P18STM_B","P18STM_C","P18N_D","P18N_E","P18N_F","P18N_G","P18N_H","P18ST_I","P19N","P20STM","P21ST","P22ST","P23ST_A","P23ST_B","P23ST_C","P23ST_D","P23ST_E","P23ST_F","P24ST_A","P24ST_B","P24ST_C","P24ST_D","P24ST_E","P25N_A","P25N_B","P25N_C","P26SDN_A","P26SDN_B","P26SDN_C","P26SDN_D","P26SDN_E","P26SDN_F","P27SDN","P28STIN","P29STIN_A","P29STIN_B","robotjobtake","P30INN_B","P30INN_C","P30INN_D","P30INN_E","P30INN_F","P31INN_A","P31INN_B","P31INN_C","P31INN_D","P31INN_E","P31INN_F","P31INN_1","P31INN_2","P31INN_3","P31INN_4","P31INN_5","P31INN_6","P32INN","P33N_A","P33ST_B","P33N_C","P33N_D","P34WVSNA","P34WVSNB","P35NA","P35NB","P36ST","P37CSN_A","P37CSN_B","P37STCS_C","P37WVSSTCS_D","P37STCS_E","P37CSN_F","P37WVSCS_G","P37WVSCS_H","P38CSN_A","P38CSN_B","P38CSN_C","P38CSN_D","P38CSN_E","P38CSN_F","P38CSN_G","P39N","interestinpolitics","freedompoliticalpart","P41ST_B","freedomenv","freedomprivateproperty","justfairwealthdistf","equalityofmenwomenf","chanceswuoriginf","freedomofspeech","freedomofreligion","protectionagainstcrimef","socialsecurityf","P41ST_L","freedomchancetogetjob","P42STGBS","P43STGBS_A","P43STGBS_B","talkoftenpolitics","workforcommunity","P44ST_C","P44ST_D","P45ST_A","authdemonst","nonauthdemonst","protestinsocmedia","P46N","P47ST","P48ST","publicopinionexpression","opinionplatform","P51N","P52N","P53N_A","P53N_B","P53N_C","P53N_D","protestagree","marketeconomygood","P55N","P56N_A","P56N_B","P56N_C","P56N_D","P57ST_A","P57ST_B","P57ST_C","P57ST_D","P57ST_E","P57ST_F","P57ST_G","P57ST_H","P58ST","P59ST","corruptionlast2years","P61ST","P62N_1","P62ST_2","P62ST_3","P62ST_4","P62ST_5","P62N_6","P62ST_7","P62ST_8","P62N_9","P62ST_10","P62ST_11","P62N_12","P62N_13","P62N_14","P62N_15","P62N_16","P62N_17","P63ST","religion","religiondevout","socioeconclass","S3","S4","incomeenough","S6","race","S8","S9","S10","S11","S12","S13INN_A_A","S13INN_A_B","S13INN_A_C","S13INN_A_D","S13INN_A_1","S13INN_A_2","S13INN_A_3","S14M_A","S14M_B","S14M_C","S14M_D","S14M_E","S14M_F","S14M_G","S14M_H","S14M_I","S14M_J","S15_A","S15_B","S16","S17","S18_A","S18_B","S19","S20_A","S20_B","S20_C","S20_D","S20_E","S20_F","S20_G","S20_H","S20_I","S20_J","S20_K","S21A","S21B","S22_A","S22_B","householdheademp","S24","education","REEDUC_2","REEDUC_3","reedad","perpart","fampart","wt","protest_engagement_score1","protest_attend","democracy_score","trust_score","economic_score","freedom_score","democracy_group","trust_group","economic_group","freedom_group","protest_label","socioecon_label"
"395",23,152,395,152014,152000035,8,92,56,2,3955,24,2,1530,1609,39,7,0,5,1,6,0,2,0,1,0,4,2,3,16,3,4,3,3,2,1,3,3,1,3,3,4,3,2,3,4,NA,2,1,3,2,3,NA,2,2,3,3,NA,5,3,2,3,3,2,-5,3,2,2,2,1,2,1,1,3,4,4,3,-1,3,2,2,2,2,2,2,-1,2,3,-1,-1,-1,3,3,1,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,2,3,4,5,6,2,2,1,2,2,2,1,2,4,1,4,4,2,3,-5,3,3,4,1,1,1,1,0,1,1,2,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,96,-3,4,4,4,4,2,3,3,3,2,5,2,2,5,2,2,1,2,2,2,2,2,5,2,2,2,2,0,0,0,0,0,0,0,0,4,1,3,4,96,96,96,96,0,5,-2,96,96,1,96,96,96,1,4,1,96,1,NA,NA,4,1,5,2,4,6,2,2,20,14,9,1,0,0,0,1,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19670103,6,-3,-3,1,1,1,1,2,1,1,1,1,1,1,18,13,1,-3,4,2,6,3,5,3,4,0,1.1316096,-0.7775477752575,0,0.181863845630537,-0.119406927467114,-0.0806455078068459,0.606302005614118,"Medium","Medium","Medium","High","No","Lower-middle class"
"396",23,152,396,152014,152000035,8,92,25,2,3955,24,2,1640,1720,40,0,0,1,0,2,0,2,0,2,0,1,2,3,31,4,2,3,3,2,3,4,3,1,1,4,4,2,2,1,2,2,3,1,1,2,2,2,1,2,2,4,2,4,2,2,2,3,4,2,2,2,1,3,1,1,1,5,2,2,2,2,2,3,1,3,3,3,3,2,2,2,3,2,-1,-1,3,3,1,2,2,2,2,2,1,1,3,2,1,1,1,1,1,1,1,2,3,4,5,6,2,3,2,1,3,3,2,3,-1,2,2,2,3,3,2,2,3,2,1,0,0,1,0,0,0,2,4,2,1,1,1,3,1,2,1,1,4,1,2,1,-5,-1,-3,4,2,4,4,2,3,3,3,-1,4,-1,1,5,3,2,1,2,2,2,4,2,-2,2,1,2,2,0,0,1,1,0,0,0,1,1,1,-1,5,96,96,96,96,0,0,0,96,96,0,96,96,96,96,96,-1,96,3,NA,NA,3,1,5,3,1,4,1,2,18,11,13,0,0,0,1,4,0,-2,1,1,1,1,1,1,1,0,0,0,1,1,1,19970920,6,-3,-3,1,1,1,1,1,1,1,1,1,1,2,18,13,1,-3,4,2,4,5,5,1,4,0,0.6576308,-0.773074009338552,0,-0.817030546564165,0.627723750605867,0.518468935518885,1.07661281916417,"Low","High","High","High","No","Middle class"
"397",23,152,397,152014,152000035,8,92,18,1,3955,24,2,1730,1811,41,1,0,8,1,9,21,1,1,2,0,2,3,2,5,2,4,2,3,2,3,3,3,1,2,1,3,2,4,1,3,2,4,1,2,3,2,3,2,1,2,4,2,5,3,2,3,4,1,1,3,4,1,3,1,2,2,1,2,2,2,2,2,3,2,2,2,1,3,1,1,2,1,2,2,2,2,1,1,2,2,1,1,3,2,4,3,2,1,1,1,1,1,1,1,2,3,4,5,6,2,3,1,1,2,1,3,2,4,2,3,2,3,4,3,2,3,2,0,0,0,1,1,0,1,3,2,2,1,3,2,4,2,1,2,2,3,3,2,1,2,-1,-3,4,3,4,4,3,2,2,1,2,1,2,1,5,2,1,1,1,2,3,2,3,3,1,3,2,1,0,0,0,1,0,1,0,1,4,1,2,3,96,96,96,96,0,5,4,96,96,7,96,96,96,6,96,96,5,3,2,3,4,2,5,2,2,NA,2,2,18,13,13,0,0,1,0,3,0,-2,1,0,1,1,1,1,0,0,0,0,1,1,1,20040331,7,-3,-3,1,2,1,1,2,1,1,1,1,1,2,9,4,5,8,NA,3,5,5,2,1,4,0,0.7732743,0.336028608381148,1,-0.476946446150714,0.407090629663027,0.3732264202774,0.422956257188869,"Low","High","High","High","Yes","Lower-middle class"
"398",23,152,398,152014,152000035,8,92,53,2,3955,24,2,1840,1929,49,0,0,1,0,2,0,2,0,2,0,2,3,4,10,3,4,3,3,2,2,4,4,1,2,2,1,4,4,4,4,NA,4,1,2,4,3,4,4,2,4,4,2,10,3,2,3,3,2,-5,4,2,2,3,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-5,-5,1,1,3,3,2,2,1,1,1,1,1,1,1,2,3,4,5,6,2,3,2,2,3,1,3,2,-1,1,3,2,3,3,2,2,2,2,1,0,0,1,0,1,1,2,4,1,1,1,2,4,2,2,1,1,4,3,4,1,2,96,-3,4,4,4,4,3,3,3,3,2,5,2,1,5,3,2,1,2,2,2,3,3,1,2,3,3,2,0,0,0,1,1,0,0,1,2,4,4,1,96,96,96,96,96,0,96,96,96,96,96,96,96,96,96,96,96,-1,1,4,3,1,2,2,4,3,2,1,14,10,7,0,0,0,1,4,0,-2,1,0,0,0,1,0,0,0,0,0,1,1,1,19690711,3,-3,8,1,1,1,1,2,1,1,1,1,1,2,-3,-3,-3,-3,NA,3,4,2,-3,3,4,0,0.573609,-0.923251471759051,0,-0.487625400673539,-0.583112049110238,-0.084274561591159,0.707754590955918,"Low","Low","Medium","High","No","Middle class"
"399",23,152,399,152014,152000035,8,92,84,2,3955,25,2,1040,1119,39,0,0,1,0,2,21,1,1,1,0,2,3,2,26,3,5,5,5,2,3,2,4,1,1,1,1,2,2,2,2,3,2,1,NA,2,2,NA,2,2,NA,2,1,0,3,2,2,3,2,2,3,2,2,3,2,1,2,10,2,2,2,-1,-1,-1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,2,3,4,5,6,2,2,2,2,2,3,2,4,-1,1,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,2,3,3,2,3,2,4,3,2,2,2,2,3,3,3,2,96,-3,4,4,4,4,1,3,3,3,2,1,2,1,5,-5,2,1,2,2,2,3,2,1,-5,-5,3,2,0,1,1,1,0,0,0,0,4,3,2,1,96,96,96,96,96,10,10,96,96,5,96,96,96,96,96,96,96,4,1,4,5,1,5,2,4,4,2,1,15,12,0,0,0,0,1,4,0,-2,0,0,0,0,0,0,0,0,0,1,1,1,1,19380726,6,-3,-3,1,1,1,1,2,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,4,0,-3,4,4,0,0.7288608,-0.778676769945738,0,-0.136862345737262,0.976427164199302,-0.801001886442985,0.0364058096475351,"Medium","High","Low","Medium","No","Lower class"
"400",23,152,400,152014,152000012,8,64,22,2,3909,1,3,1508,1556,48,0,0,1,2,2,0,2,0,1,0,2,3,-1,26,4,4,3,3,2,1,NA,NA,NA,3,3,4,NA,3,4,NA,NA,2,1,NA,NA,4,4,NA,4,4,4,1,NA,4,2,-5,-5,-5,-5,4,-5,-5,-5,1,-1,-1,1,2,-1,2,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,4,3,2,2,-5,-5,1,4,3,1,1,1,1,1,0,1,2,3,4,5,-5,2,4,1,1,3,3,1,-1,-1,2,2,-5,4,4,1,2,4,-5,1,1,1,1,1,1,1,2,4,NA,1,3,NA,4,3,NA,NA,1,4,4,4,2,2,-1,-3,4,4,4,4,2,3,3,3,-1,-2,2,2,5,2,2,2,3,3,3,4,-5,4,1,2,1,1,0,0,0,1,0,0,0,1,4,1,-1,1,96,96,96,-1,3,7,2,3,96,4,96,96,96,2,96,-1,-1,3,NA,NA,3,1,3,2,1,4,2,2,22,16,13,1,1,0,0,1,2,-2,1,1,1,0,1,1,0,0,0,0,1,1,1,20000919,3,-3,8,1,2,1,1,1,1,1,1,1,1,2,18,13,3,-3,NA,3,4,5,5,1,4,0,0.6576308,-1.0689551682606,0,0.255457614102669,-0.965064036056907,-0.40133199863731,-0.374631831101051,"High","Low","Low","Low","No","Middle class"
"401",23,152,401,152014,152000012,8,64,66,2,3909,1,3,1623,1717,54,4,0,5,2,6,21,1,1,2,0,3,3,4,3,5,4,3,3,2,1,2,3,1,3,3,2,3,3,3,3,NA,3,1,3,4,3,4,3,2,2,4,2,6,4,2,-5,3,3,-5,4,3,2,2,1,1,1,1,2,4,3,2,2,4,2,-1,2,-1,-1,1,-1,2,-1,-1,2,1,3,2,1,2,2,2,-5,3,-5,3,2,3,1,0,1,1,0,0,1,3,4,-5,-5,-5,2,4,1,1,4,1,3,-1,-1,1,-5,4,4,4,-5,2,4,4,1,1,1,0,0,1,1,1,3,1,1,3,2,4,3,3,NA,1,3,4,4,2,1,152006,2,3,4,3,4,3,3,3,3,-1,1,1,2,4,-5,-5,2,2,3,3,4,-5,2,2,-5,3,1,0,0,0,1,0,0,0,1,4,2,4,1,3,96,1,4,1,3,5,5,96,5,96,96,10,1,8,4,5,4,1,4,4,2,5,3,4,6,2,2,17,12,8,0,0,0,1,4,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19570214,5,8,-3,1,1,1,1,2,1,1,1,1,2,2,16,12,3,-3,NA,3,4,2,4,4,2,60,0.7288608,-0.670363950204055,0,0.521947946043989,-0.319037674264133,-0.477106748809255,-0.0735346733713383,"High","Low","Low","Medium","No","Lower-middle class"
"402",23,152,402,152014,152000012,8,64,43,1,3909,1,3,1722,1811,49,0,0,0,0,1,0,2,0,1,0,3,2,4,4,3,3,3,2,2,3,3,3,1,3,4,3,4,3,4,4,3,2,1,4,3,3,4,3,3,3,3,1,NA,4,NA,2,-5,-5,-5,3,3,2,-5,1,-1,2,1,2,4,2,3,2,3,2,3,2,-1,4,1,3,2,2,3,2,2,2,2,1,-5,2,2,2,-5,2,3,2,4,1,1,1,1,1,1,1,2,3,4,5,6,2,3,2,1,4,3,1,2,-1,-1,2,2,3,2,-5,2,3,2,1,0,0,0,0,1,1,1,3,2,1,3,3,4,2,2,3,1,4,4,4,2,2,-1,-3,3,4,3,4,-5,3,3,2,-1,1,1,2,4,2,-5,1,3,3,3,3,2,3,2,2,2,1,0,0,0,0,0,0,0,0,4,3,4,1,-1,96,3,3,3,6,2,5,96,4,96,96,8,2,7,3,4,4,NA,NA,3,1,2,2,4,6,-5,1,16,12,8,0,0,0,1,4,0,-2,1,1,1,0,1,1,0,0,0,0,1,1,1,19790504,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,3,4,2,-3,3,4,0,0.6613063,-0.355957476224392,0,-0.582658085266975,-0.618948844062702,0.205061413165235,-0.220769820452641,"Low","Low","Medium","Medium","No","Middle class"
"403",23,152,403,152014,152000012,8,64,57,2,3909,2,3,1601,1656,55,1,0,3,3,4,0,2,0,2,0,NA,3,3,16,4,4,4,4,2,1,NA,4,1,3,3,3,4,4,4,4,4,4,1,3,4,3,3,3,2,2,3,2,NA,4,1,3,4,2,-5,4,-5,1,1,1,1,1,1,1,4,2,1,2,4,1,2,1,2,-1,1,-1,2,2,-1,-1,2,2,2,3,2,2,2,2,4,2,3,2,3,1,1,1,1,0,0,1,2,3,4,-5,-5,2,3,2,2,3,3,1,2,-1,1,3,2,4,4,-5,2,3,4,1,1,1,0,1,1,1,1,3,1,1,2,3,3,2,2,1,1,3,4,4,1,2,-1,-3,4,4,4,4,3,3,3,3,2,1,1,2,5,3,2,1,2,3,2,4,-5,1,2,-5,4,2,0,0,0,0,0,0,0,1,4,1,3,1,96,96,96,5,1,2,2,-1,96,5,96,96,-1,1,96,-1,-1,3,2,2,3,2,5,2,4,4,2,1,18,13,7,0,0,0,1,4,0,-2,0,0,1,0,1,0,0,0,0,0,1,1,1,19660228,5,8,-3,1,1,1,1,2,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,5,2,-3,3,4,0,0.573609,-0.924380466447289,0,0.772447010363257,-0.591335220841372,-0.804370001913277,0.437484283751945,"High","Low","Low","High","No","Middle class"
"404",23,152,404,152014,152000012,8,64,18,1,3909,2,3,1706,1750,44,2,0,1,0,2,21,1,1,2,0,3,3,2,26,4,3,3,3,NA,NA,NA,3,1,3,4,4,3,3,3,3,NA,2,1,NA,NA,3,NA,3,NA,3,3,1,NA,4,NA,-5,2,-5,-5,3,-5,3,-5,-5,-2,-1,1,1,3,1,2,-1,-2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,3,3,3,1,-5,2,1,1,-5,-5,-5,4,3,1,1,1,1,1,1,1,2,3,4,5,6,-5,3,2,1,4,1,3,-1,-1,1,-5,2,3,4,-5,2,4,-5,1,0,0,1,0,1,1,2,4,1,1,3,NA,4,2,2,NA,1,4,4,3,1,2,-1,-3,4,4,4,4,3,2,NA,3,-1,5,-1,2,5,2,-5,2,-5,3,3,2,-5,4,1,-5,2,1,0,0,0,0,0,0,0,1,4,3,4,1,96,96,96,96,2,9,96,96,96,5,96,96,96,3,7,96,96,-1,NA,NA,4,1,3,2,4,4,2,2,18,13,13,0,0,0,1,4,0,-2,1,0,1,1,1,1,1,0,0,0,1,1,1,20040903,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,18,13,3,-3,NA,3,5,5,5,1,4,0,0.7732743,-0.612006725927157,0,0.418971166467676,-0.245483305195364,-0.35700331262871,0.120776905622924,"High","Low","Low","Medium","No","Lower-middle class"
"405",23,152,405,152014,152000012,8,64,24,2,3909,2,3,1810,1858,48,1,0,1,1,2,0,2,0,2,0,2,2,3,10,3,4,3,3,2,1,2,3,1,3,3,3,3,4,3,3,NA,4,1,NA,3,2,NA,3,3,2,4,2,NA,4,1,-5,-5,-5,-5,3,-5,2,2,1,-1,-1,1,1,3,1,2,2,3,2,2,2,2,-1,1,2,1,2,-1,2,1,3,1,3,2,2,1,2,-5,-5,3,2,4,1,1,1,1,1,1,1,2,3,4,5,6,2,3,1,1,4,3,1,-1,-1,-1,2,2,4,4,3,2,3,2,1,1,1,1,1,1,1,1,3,1,1,3,3,4,2,2,2,1,3,4,3,1,2,-1,-3,3,4,3,4,2,3,3,NA,-1,1,1,2,4,2,-5,2,-5,-5,-5,3,-5,4,1,1,1,1,0,0,0,1,0,0,0,1,1,1,4,1,96,96,-1,-1,1,3,-1,-1,96,6,96,96,9,1,8,-1,-1,4,1,3,3,1,2,2,4,4,2,1,22,17,13,1,1,0,0,1,2,-2,1,1,1,0,1,1,1,0,0,0,1,1,1,19980817,3,-3,8,1,2,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,3,5,5,-3,1,4,0,0.6576308,-0.469210254798553,0,0.868811605148178,-0.291408248852949,0.060526293298531,0.156436180447632,"High","Low","Medium","High","No","Middle class"
"406",23,152,406,152014,152000007,8,118,20,2,3909,20,2,1508,1559,51,0,0,0,0,1,0,2,0,1,0,2,1,4,96,3,4,2,2,2,NA,2,2,1,3,3,4,4,3,4,4,4,4,1,NA,NA,3,NA,3,NA,NA,3,1,5,3,NA,-5,-5,-5,-5,-5,3,2,2,1,2,-1,1,2,3,3,3,2,3,2,-1,-1,-1,-1,2,-1,-1,3,-1,-1,3,3,3,1,-5,2,2,2,-5,-5,4,4,-5,1,0,1,1,0,0,1,3,4,-5,-5,-5,2,3,-5,2,4,3,1,-1,-1,-1,2,2,4,4,4,2,4,2,1,0,0,0,1,0,0,1,4,NA,1,2,NA,3,2,2,NA,1,3,2,2,2,-5,-1,-3,4,4,4,4,3,NA,NA,3,2,1,-1,2,5,2,-5,3,2,2,2,3,2,2,2,-5,2,2,0,1,0,1,1,0,0,1,1,2,-2,3,6,96,96,5,-1,7,8,96,4,96,96,7,8,96,96,7,3,3,1,4,3,1,5,1,4,NA,2,2,20,14,17,0,1,0,0,2,0,-2,0,0,1,1,1,1,1,0,0,0,1,1,1,20021115,7,-3,-3,1,1,1,1,1,1,1,1,1,1,2,25,15,3,-3,7,3,6,5,7,1,4,0,1.0885952,-0.963348372686651,0,0.788438277985309,-0.574733264876692,0.300052449831507,0.50500352741693,"High","Low","High","High","No","Middle class"
"407",23,152,407,152014,152000007,8,118,55,2,3909,20,2,1612,1708,56,0,0,1,0,2,21,1,1,1,0,2,3,3,14,5,3,4,1,2,1,3,4,1,4,3,2,4,2,2,4,3,2,1,3,2,4,4,2,NA,2,2,1,4,4,4,3,4,2,-5,4,3,1,2,1,2,2,2,2,4,2,2,2,3,2,-1,-1,-1,-1,2,-1,2,3,2,-1,2,3,2,-1,2,-5,-5,1,2,2,-5,3,2,0,0,1,1,0,0,3,4,-5,-5,-5,-5,2,-5,3,2,3,1,3,2,-1,1,3,3,4,4,2,-5,4,4,1,1,1,0,0,1,1,2,3,3,2,4,3,3,2,2,3,2,2,2,3,2,2,152001,1,4,2,4,4,3,3,3,3,2,1,2,1,4,-5,2,1,3,3,3,4,2,2,2,3,3,2,0,0,0,1,0,0,0,1,4,2,3,3,96,96,3,1,0,5,2,0,96,96,96,96,96,0,10,4,-1,3,1,3,4,1,5,2,4,6,2,2,18,13,12,0,0,0,1,4,0,-2,1,0,0,0,1,1,0,0,0,0,1,1,1,19671111,6,-3,-3,1,2,1,1,1,1,1,1,1,1,2,18,13,1,-3,NA,3,5,4,5,3,2,50,0.573609,-0.529195319511744,0,-0.511863472577842,-0.0448646417520844,-0.302413913261759,0.139559561808512,"Low","Medium","Low","Medium","No","Lower-middle class"
"408",23,152,408,152014,152000007,8,118,66,2,3909,20,2,1725,1813,48,2,0,4,2,5,0,2,0,1,0,2,3,4,37,3,5,5,3,2,1,4,4,1,2,1,4,4,4,4,4,4,4,1,2,4,4,NA,2,2,3,2,2,7,4,1,3,4,2,2,4,3,3,2,1,1,-2,1,1,4,4,2,1,4,2,3,2,2,4,1,3,1,2,2,2,4,4,2,1,1,4,2,2,2,2,3,-5,1,0,0,1,0,0,0,3,-5,-5,-5,-5,-5,2,3,1,1,4,1,4,4,-2,1,3,2,3,3,3,2,3,3,1,0,0,1,0,1,1,1,1,1,1,3,1,3,1,1,1,1,4,2,3,2,1,152040,2,1,4,3,4,2,2,3,2,2,1,2,1,1,2,1,1,3,3,3,2,2,2,4,4,4,1,0,0,0,1,1,1,0,1,4,2,4,8,1,96,1,5,0,1,3,4,96,6,3,0,10,0,8,1,4,1,10,4,4,1,3,2,4,4,1,2,18,13,10,0,0,0,1,4,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19561226,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,19,13,3,-3,NA,3,5,4,5,4,2,70,0.7288608,0.846926336281001,1,0.188643404321276,-0.422604319091002,-0.773623900523455,0.884446822503784,"Medium","Low","Low","High","Yes","Lower-middle class"
"409",23,152,409,152014,152000007,8,118,56,1,3909,20,2,1820,1915,55,1,0,1,0,2,0,2,0,1,0,1,2,3,26,4,4,3,3,2,1,2,3,1,3,3,4,4,4,4,4,3,3,1,NA,1,4,4,4,3,3,4,2,5,4,2,2,-5,3,-5,4,3,-5,2,1,2,-1,2,2,4,3,-1,2,4,2,-1,-1,-1,-1,1,-1,-1,3,3,2,3,3,3,1,3,-5,2,2,2,2,4,3,-5,1,1,1,1,0,0,1,2,3,4,-5,-5,2,4,2,1,3,3,1,-1,-1,2,3,2,3,3,4,-5,4,3,0,1,1,0,0,0,1,2,3,2,2,3,2,4,3,3,3,3,4,3,3,2,2,-1,-3,3,4,3,4,3,3,3,3,2,1,2,2,5,2,2,1,2,3,3,3,-5,2,-5,3,3,1,0,0,0,1,0,0,0,1,4,2,4,1,96,96,0,0,0,5,0,0,96,0,8,0,10,0,10,10,9,4,NA,NA,5,1,4,1,4,4,2,1,18,13,6,1,0,0,0,1,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19670121,1,-3,8,1,1,1,1,1,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,5,2,-3,3,4,0,0.6613063,-0.623964241715999,0,0.521947946043989,-0.812117063367877,-0.0355967190960976,-0.434839494693733,"High","Low","Medium","Low","No","Lower class"
"410",23,152,410,152014,152000007,8,118,66,1,3909,21,2,1210,1255,45,0,0,0,0,1,0,2,0,1,0,2,2,3,26,3,5,3,3,2,3,3,3,1,4,4,3,4,4,4,4,3,4,1,4,4,4,4,1,NA,NA,4,2,7,3,1,1,3,-5,-5,4,3,2,2,-5,2,-1,1,3,3,4,2,3,4,2,3,3,2,3,2,3,2,2,2,2,2,4,-1,4,2,2,2,1,-5,-5,3,4,2,1,0,1,1,0,0,1,3,4,-5,-5,-5,2,3,2,1,4,3,4,2,4,-1,4,-5,3,3,3,-5,3,4,0,1,1,0,0,1,1,1,3,2,2,3,2,4,3,3,NA,1,4,3,2,2,2,-1,-3,3,4,3,4,3,3,3,3,2,1,2,NA,4,3,2,2,1,1,1,3,-5,2,2,-5,3,2,1,1,0,1,0,0,0,1,4,1,4,1,96,96,5,1,1,5,10,96,96,1,96,1,1,1,1,3,3,4,1,4,4,2,4,2,2,6,2,1,9,5,1,0,0,0,1,4,0,-2,1,0,0,0,1,0,0,0,0,0,1,1,1,19560517,2,-3,8,1,2,1,1,2,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,2,1,-3,4,4,0,1.3989133,-0.524660253702504,0,-0.130082787046524,-0.939539017565904,0.0269968889019793,-0.124367529708633,"Medium","Low","Medium","Medium","No","Lower-middle class"
"411",23,152,411,152014,152000007,8,118,32,1,3909,21,2,1340,1429,49,0,0,2,3,3,21,1,1,2,0,3,2,4,36,5,5,4,4,2,NA,NA,4,1,3,3,3,3,4,4,4,4,3,1,NA,NA,2,NA,4,3,3,3,2,NA,4,NA,-5,-5,-5,4,3,1,1,3,2,-1,-1,1,3,4,4,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,1,2,3,3,1,-5,-5,4,4,3,1,1,1,1,1,1,1,2,3,4,5,6,2,4,2,1,-5,3,2,-1,-1,-1,1,1,4,4,2,1,4,1,1,0,1,0,1,0,1,1,4,2,1,3,2,4,2,2,3,1,4,3,3,3,-5,-1,-3,4,4,4,4,3,3,3,3,2,1,2,2,NA,2,2,1,2,3,2,3,2,2,2,2,3,2,0,0,0,0,0,0,0,1,2,2,3,3,96,96,1,0,0,5,3,3,96,0,96,96,7,0,7,4,4,1,1,3,4,1,2,2,1,4,2,2,24,13,10,0,0,0,1,4,0,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,19910108,3,-3,8,1,2,1,1,1,1,1,1,1,2,2,24,17,3,-3,NA,3,5,4,5,2,4,0,0.7850539,-0.897021118143478,0,0.418971166467676,-0.639980316202712,-1.05509354547643,-0.138441959246044,"High","Low","Low","Medium","No","Lower-middle class"
"412",23,152,412,152014,152000007,8,118,43,2,3909,21,2,1603,1657,54,2,0,2,1,3,0,2,0,2,0,3,3,3,37,4,4,5,4,2,1,3,4,1,2,2,2,3,4,3,3,3,4,1,3,3,3,3,3,3,3,3,2,NA,4,1,4,3,2,-5,4,-5,2,2,1,2,-1,1,2,3,2,2,2,3,2,3,2,2,4,2,2,2,2,3,3,2,3,3,1,2,2,2,1,1,2,3,3,3,1,1,1,1,0,1,1,2,3,4,6,-5,2,4,2,2,4,3,1,4,2,-1,4,3,4,4,2,2,4,4,1,1,1,1,1,1,1,1,3,2,1,3,2,4,3,2,2,2,3,3,3,2,2,-1,-3,3,4,3,4,2,3,3,3,2,1,1,2,3,2,2,2,2,3,3,4,2,3,2,3,2,1,0,0,0,0,0,0,0,1,4,2,4,3,96,96,4,5,1,3,4,96,96,6,-1,96,10,1,9,4,5,3,1,2,4,1,2,2,4,4,2,1,18,13,12,0,0,0,1,4,0,-2,1,1,1,0,1,1,1,0,0,0,1,1,1,19790923,3,-3,7,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,2,5,4,-3,3,4,0,0.573609,-0.57105996219056,0,0.528727504734727,-0.212754755016313,-1.07651835320233,-0.0492211715690416,"High","Medium","Low","Medium","No","Lower-middle class"
